timestamp,connected_devices,upload_mbps,download_mbps,latency_ms,packet_loss_percent,bandwidth_usage_percent,throughput_mbps,congestion_level
2026-08-01 18:45:00,69,35.39,66.35,142.08,7.12,86.11,104.45,High
2026-08-01 18:46:00,28,5.99,16.82,14.26,0.0,16.05,22.71,Normal
2026-08-01 18:47:00,10,5.35,34.93,12.57,0.13,31.37,36.51,Normal
2026-08-01 18:48:00,63,16.63,78.78,56.62,1.61,83.63,93.5,Moderate
2026-08-01 18:49:00,18,9.23,20.49,26.36,0.0,23.43,28.39,Normal
2026-08-01 18:50:00,10,10.99,21.52,11.54,0.36,27.09,33.74,Normal
2026-08-01 18:51:00,66,16.69,83.32,148.73,8.28,84.48,100.66,High
2026-08-01 18:52:00,71,13.36,63.24,40.42,1.46,64.34,76.16,Moderate
2026-08-01 18:53:00,15,3.13,18.17,10.87,0.0,14.81,20.83,Normal
2026-08-01 18:54:00,89,14.65,77.27,158.29,8.85,75.73,90.82,High
2026-08-01 18:55:00,12,3.57,26.3,13.3,0.6,26.1,31.64,Normal
2026-08-01 18:56:00,97,33.48,58.27,158.72,9.53,76.56,92.52,High
2026-08-01 18:57:00,7,5.73,19.8,16.13,0.52,20.19,22.36,Normal
2026-08-01 18:58:00,64,11.81,44.49,44.76,2.3,46.54,54.82,Moderate
2026-08-01 18:59:00,16,3.6,28.79,22.73,0.51,27.28,34.5,Normal
2026-08-01 19:00:00,20,7.11,20.16,19.95,0.08,25.57,27.07,Normal
2026-08-01 19:01:00,150,34.35,102.51,172.48,3.86,100.0,137.84,High
2026-08-01 19:02:00,13,6.05,23.91,23.42,0.42,23.0,31.02,Normal
2026-08-01 19:03:00,12,1.99,21.16,5.98,0.49,21.03,21.64,Normal
2026-08-01 19:04:00,14,6.18,17.05,14.03,0.0,18.41,23.47,Normal
2026-08-01 19:05:00,44,22.88,46.72,35.11,2.34,59.81,67.61,Moderate
2026-08-01 19:06:00,79,8.28,56.55,46.52,2.83,54.98,68.37,Moderate
2026-08-01 19:07:00,88,26.37,71.23,229.96,7.26,79.86,100.53,High
2026-08-01 19:08:00,5,5.79,26.96,13.4,0.1,29.68,34.73,Normal
2026-08-01 19:09:00,5,8.61,34.1,18.81,0.22,37.01,45.41,Normal
2026-08-01 19:10:00,20,5.98,13.73,16.94,0.29,17.95,21.86,Normal
2026-08-01 19:11:00,75,3.34,67.96,61.8,2.63,58.11,68.25,Moderate
2026-08-01 19:12:00,122,35.39,82.26,215.79,4.96,99.16,118.71,High
2026-08-01 19:13:00,52,14.99,56.65,62.56,3.52,57.59,73.85,Moderate
2026-08-01 19:14:00,27,14.57,62.71,74.97,2.17,64.65,77.68,Moderate
2026-08-01 19:15:00,8,4.84,5.85,13.99,0.0,9.92,13.56,Normal
2026-08-01 19:16:00,69,26.07,75.22,179.7,4.93,86.15,101.29,High
2026-08-01 19:17:00,8,4.88,6.51,15.42,0.27,9.77,10.39,Normal
2026-08-01 19:18:00,24,5.58,19.41,29.97,0.16,20.84,28.62,Normal
2026-08-01 19:19:00,28,6.5,36.26,19.84,0.28,35.78,41.51,Normal
2026-08-01 19:20:00,23,4.37,21.9,16.5,0.55,20.55,28.71,Normal
2026-08-01 19:21:00,8,5.76,16.65,27.17,0.59,18.15,19.91,Normal
2026-08-01 19:22:00,19,8.21,19.86,9.46,0.0,23.97,26.41,Normal
2026-08-01 19:23:00,10,5.87,26.97,25.05,0.0,26.74,35.22,Normal
2026-08-01 19:24:00,76,13.02,36.12,61.54,3.04,41.01,45.97,Moderate
2026-08-01 19:25:00,15,6.01,13.32,22.66,0.62,17.96,18.26,Normal
2026-08-01 19:26:00,6,6.22,8.85,23.75,0.24,14.45,12.66,Normal
2026-08-01 19:27:00,148,22.75,67.61,143.6,8.79,73.93,89.1,High
2026-08-01 19:28:00,42,24.44,64.08,35.39,2.28,75.8,86.34,Moderate
2026-08-01 19:29:00,9,3.65,14.49,14.46,0.28,16.09,18.79,Normal
2026-08-01 19:30:00,26,6.46,11.36,17.68,0.59,11.64,16.4,Normal
2026-08-01 19:31:00,108,33.07,81.59,150.63,6.5,99.07,112.92,High
2026-08-01 19:32:00,18,6.14,16.2,6.86,0.62,20.41,23.59,Normal
2026-08-01 19:33:00,34,4.68,26.46,11.62,0.26,26.92,29.19,Normal
2026-08-01 19:34:00,80,26.6,99.72,177.36,6.26,100.0,125.37,High
2026-08-01 19:35:00,22,5.54,18.91,11.63,0.08,22.15,25.72,Normal
2026-08-01 19:36:00,52,10.34,60.05,58.25,3.28,60.24,72.0,Moderate
2026-08-01 19:37:00,68,9.48,74.91,43.21,1.35,65.61,83.88,Moderate
2026-08-01 19:38:00,81,16.92,45.47,63.29,1.46,53.43,63.56,Moderate
2026-08-01 19:39:00,5,4.01,15.85,4.65,0.03,16.7,18.38,Normal
2026-08-01 19:40:00,8,2.55,17.89,19.03,0.41,17.06,21.25,Normal
2026-08-01 19:41:00,27,3.76,9.67,15.56,0.2,14.04,13.58,Normal
2026-08-01 19:42:00,27,6.36,14.1,21.84,0.1,16.73,22.15,Normal
2026-08-01 19:43:00,115,27.19,65.08,152.59,6.43,75.45,92.19,High
2026-08-01 19:44:00,35,5.33,21.65,20.14,0.01,18.07,25.2,Normal
2026-08-01 19:45:00,67,6.94,58.78,59.99,2.33,52.36,66.92,Moderate
2026-08-01 19:46:00,42,21.57,72.04,72.81,2.3,79.45,91.6,Moderate
2026-08-01 19:47:00,71,15.8,50.1,48.51,1.84,55.41,66.23,Moderate
2026-08-01 19:48:00,7,2.31,17.37,27.75,0.92,13.75,20.57,Normal
2026-08-01 19:49:00,8,6.02,15.81,26.05,0.0,18.59,21.58,Normal
2026-08-01 19:50:00,72,13.05,77.88,166.74,9.81,76.59,90.76,High
2026-08-01 19:51:00,50,8.77,46.31,73.4,2.35,48.9,56.06,Moderate
2026-08-01 19:52:00,32,13.79,45.38,49.54,2.7,47.32,58.79,Moderate
2026-08-01 19:53:00,73,25.19,82.79,177.71,7.98,90.63,108.9,High
2026-08-01 19:54:00,61,14.44,43.41,53.0,3.52,49.47,60.53,Moderate
2026-08-01 19:55:00,32,4.82,25.03,10.43,0.25,25.34,30.05,Normal
2026-08-01 19:56:00,47,9.54,63.06,47.75,3.31,59.71,74.14,Moderate
2026-08-01 19:57:00,26,4.79,21.14,18.19,0.42,21.99,31.01,Normal
2026-08-01 19:58:00,70,10.58,31.76,76.43,2.36,36.63,33.56,Moderate
2026-08-01 19:59:00,107,10.03,105.02,198.18,0.07,95.85,116.92,High
2026-08-01 20:00:00,31,7.3,25.57,20.18,0.45,23.67,32.05,Normal
2026-08-01 20:01:00,12,8.5,27.53,24.78,0.0,28.34,33.0,Normal
2026-08-01 20:02:00,7,5.79,22.35,9.42,0.49,22.35,29.34,Normal
2026-08-01 20:03:00,128,10.35,79.93,133.37,7.02,75.99,90.62,High
2026-08-01 20:04:00,21,5.57,19.89,24.01,0.28,20.84,26.09,Normal
2026-08-01 20:05:00,25,6.05,16.83,14.67,0.4,18.45,22.93,Normal
2026-08-01 20:06:00,29,1.71,17.94,20.3,0.36,15.31,21.34,Normal
2026-08-01 20:07:00,7,4.24,37.16,12.75,0.05,37.57,37.94,Normal
2026-08-01 20:08:00,19,3.21,26.81,28.87,0.21,27.89,29.48,Normal
2026-08-01 20:09:00,16,9.4,27.27,19.49,0.2,26.87,35.45,Normal
2026-08-01 20:10:00,32,6.2,31.16,18.12,0.05,33.15,37.81,Normal
2026-08-01 20:11:00,20,5.33,25.45,13.22,0.52,26.42,24.52,Normal
2026-08-01 20:12:00,26,4.52,9.93,17.95,0.18,12.99,16.52,Normal
2026-08-01 20:13:00,35,6.59,23.22,18.1,1.09,25.23,30.12,Normal
2026-08-01 20:14:00,26,7.29,17.65,9.99,0.0,23.53,25.01,Normal
2026-08-01 20:15:00,69,11.32,52.51,30.12,2.41,49.63,65.15,Moderate
2026-08-01 20:16:00,21,7.26,28.13,21.5,0.46,31.23,36.43,Normal
2026-08-01 20:17:00,23,2.0,7.45,13.58,0.27,8.52,10.22,Normal
2026-08-01 20:18:00,34,3.26,31.19,19.43,0.09,29.35,34.07,Normal
2026-08-01 20:19:00,7,9.82,0.1,21.4,0.15,7.57,13.78,Normal
2026-08-01 20:20:00,26,8.3,18.1,17.37,0.34,23.18,28.81,Normal
2026-08-01 20:21:00,9,7.22,21.57,33.23,0.38,24.33,29.02,Normal
2026-08-01 20:22:00,112,22.05,74.81,91.19,4.04,80.61,95.83,High
2026-08-01 20:23:00,23,6.07,36.15,12.53,0.12,37.44,44.97,Normal
2026-08-01 20:24:00,24,7.25,18.46,12.04,0.4,21.84,30.25,Normal
2026-08-01 20:25:00,32,5.82,15.8,15.18,0.0,20.25,23.02,Normal
2026-08-01 20:26:00,29,3.08,18.98,17.1,0.16,22.17,20.04,Normal
2026-08-01 20:27:00,9,6.14,25.73,23.3,0.49,27.11,31.05,Normal
2026-08-01 20:28:00,37,14.71,57.26,52.26,0.8,59.57,72.26,Moderate
2026-08-01 20:29:00,64,15.54,29.32,72.48,4.28,36.3,44.07,Moderate
2026-08-01 20:30:00,15,5.4,23.67,13.13,0.26,26.08,25.12,Normal
2026-08-01 20:31:00,24,4.93,15.83,9.44,0.15,17.28,20.21,Normal
2026-08-01 20:32:00,9,6.47,33.51,23.77,0.66,33.24,41.12,Normal
2026-08-01 20:33:00,21,7.15,30.07,21.89,0.0,30.47,35.54,Normal
2026-08-01 20:34:00,84,18.68,51.74,77.73,3.08,56.62,72.84,Moderate
2026-08-01 20:35:00,22,3.78,25.86,8.11,0.23,25.63,32.3,Normal
2026-08-01 20:36:00,7,9.9,23.42,19.07,0.31,29.98,30.75,Normal
2026-08-01 20:37:00,138,19.47,75.97,189.84,9.9,78.81,97.71,High
2026-08-01 20:38:00,27,6.57,21.52,27.32,0.39,25.2,32.04,Normal
2026-08-01 20:39:00,9,6.66,20.12,28.24,0.8,22.37,29.15,Normal
2026-08-01 20:40:00,53,21.37,58.91,64.51,2.41,66.25,80.39,Moderate
2026-08-01 20:41:00,33,5.27,20.7,28.31,0.24,19.91,26.08,Normal
2026-08-01 20:42:00,9,8.25,32.93,19.22,0.44,35.37,40.88,Normal
2026-08-01 20:43:00,21,5.12,24.51,18.83,0.41,24.21,29.04,Normal
2026-08-01 20:44:00,136,15.57,114.53,100.92,4.61,100.0,129.89,High
2026-08-01 20:45:00,15,5.34,26.73,21.17,0.13,26.69,31.59,Normal
2026-08-01 20:46:00,25,2.76,12.71,22.58,0.36,9.21,16.69,Normal
2026-08-01 20:47:00,16,6.33,10.13,1.33,0.61,15.4,12.81,Normal
2026-08-01 20:48:00,26,11.42,30.39,4.36,0.47,35.69,38.19,Normal
2026-08-01 20:49:00,29,13.65,49.52,44.32,2.7,55.12,60.27,Moderate
2026-08-01 20:50:00,27,8.19,10.78,17.6,0.78,14.21,21.41,Normal
2026-08-01 20:51:00,51,13.61,50.98,80.89,2.39,53.42,64.94,Moderate
2026-08-01 20:52:00,65,13.02,67.66,52.08,1.49,64.42,79.57,Moderate
2026-08-01 20:53:00,33,20.49,43.0,54.9,2.63,54.04,58.53,Moderate
2026-08-01 20:54:00,15,5.36,18.15,15.03,0.0,20.08,25.35,Normal
2026-08-01 20:55:00,120,17.24,78.23,93.55,7.56,79.96,98.7,High
2026-08-01 20:56:00,41,12.73,54.7,70.96,2.55,57.29,61.46,Moderate
2026-08-01 20:57:00,23,2.16,13.97,16.87,0.4,14.85,12.85,Normal
2026-08-01 20:58:00,56,8.66,52.56,43.31,2.92,53.15,58.2,Moderate
2026-08-01 20:59:00,68,23.33,80.02,85.22,6.63,83.45,104.57,High
2026-08-01 21:00:00,17,3.71,22.71,23.13,0.0,25.26,27.12,Normal
2026-08-01 21:01:00,101,26.73,99.28,134.44,5.41,100.0,125.4,High
2026-08-01 21:02:00,26,9.27,28.06,17.63,0.0,32.66,34.64,Normal
2026-08-01 21:03:00,37,17.38,51.28,50.0,2.75,55.76,68.35,Moderate
2026-08-01 21:04:00,117,37.93,67.64,141.63,8.61,85.86,104.49,High
2026-08-01 21:05:00,9,7.2,20.13,14.88,0.08,23.77,27.64,Normal
2026-08-01 21:06:00,80,16.22,56.25,68.79,0.96,58.22,70.54,Moderate
2026-08-01 21:07:00,12,6.59,11.34,19.74,0.32,19.06,12.75,Normal
2026-08-01 21:08:00,34,5.75,76.62,45.81,0.02,66.44,83.1,Moderate
2026-08-01 21:09:00,44,6.14,39.12,69.66,2.64,36.35,48.89,Moderate
2026-08-01 21:10:00,34,4.33,11.69,14.89,0.42,15.33,18.05,Normal
2026-08-01 21:11:00,24,7.0,15.26,17.74,0.22,17.43,20.84,Normal
2026-08-01 21:12:00,14,5.35,24.46,16.43,0.91,23.4,32.42,Normal
2026-08-01 21:13:00,16,4.57,19.81,18.88,0.12,23.22,25.26,Normal
2026-08-01 21:14:00,10,4.03,12.97,15.38,0.8,16.06,19.01,Normal
2026-08-01 21:15:00,7,4.43,19.89,9.29,0.5,22.83,25.29,Normal
2026-08-01 21:16:00,17,5.34,20.87,23.35,0.0,21.8,27.68,Normal
2026-08-01 21:17:00,28,0.83,13.53,17.18,0.66,12.68,17.71,Normal
2026-08-01 21:18:00,82,17.77,51.48,51.23,1.54,53.59,67.9,Moderate
2026-08-01 21:19:00,85,9.79,67.45,45.98,0.94,67.89,76.83,Moderate
2026-08-01 21:20:00,29,11.23,32.07,42.48,2.89,34.81,43.87,Moderate
2026-08-01 21:21:00,15,4.05,22.58,27.69,0.44,16.85,27.97,Normal
2026-08-01 21:22:00,85,33.28,107.0,80.35,6.22,100.0,137.88,High
2026-08-01 21:23:00,48,9.16,54.93,58.51,0.0,53.48,61.92,Moderate
2026-08-01 21:24:00,13,4.24,6.47,24.06,0.0,9.05,11.17,Normal
2026-08-01 21:25:00,18,4.54,35.72,16.97,0.51,33.1,37.6,Normal
2026-08-01 21:26:00,62,17.24,50.33,66.31,1.33,59.29,67.85,Moderate
2026-08-01 21:27:00,33,5.29,15.35,16.84,0.28,20.02,17.38,Normal
2026-08-01 21:28:00,24,3.76,30.21,14.25,0.6,28.72,35.95,Normal
2026-08-01 21:29:00,102,21.98,91.13,144.71,5.35,92.87,114.92,High
2026-08-01 21:30:00,9,5.04,19.47,22.55,0.31,20.37,23.92,Normal
2026-08-01 21:31:00,32,3.67,29.15,17.24,0.3,27.15,34.55,Normal
2026-08-01 21:32:00,97,22.34,80.12,139.01,3.71,84.32,100.38,High
2026-08-01 21:33:00,61,12.83,65.63,50.73,3.1,67.9,81.57,Moderate
2026-08-01 21:34:00,8,8.63,18.04,19.45,0.23,24.24,28.1,Normal
2026-08-01 21:35:00,82,25.54,75.14,177.43,4.1,81.67,100.7,High
2026-08-01 21:36:00,75,27.34,75.24,133.73,5.38,83.19,102.69,High
2026-08-01 21:37:00,15,7.26,25.43,17.52,0.25,23.19,33.44,Normal
2026-08-01 21:38:00,61,12.39,89.22,56.21,2.67,86.62,104.9,Moderate
2026-08-01 21:39:00,33,6.13,4.76,33.43,0.46,9.63,8.57,Normal
2026-08-01 21:40:00,12,3.09,31.86,18.45,0.09,32.1,33.86,Normal
2026-08-01 21:41:00,67,10.2,53.24,40.82,0.32,53.1,60.94,Moderate
2026-08-01 21:42:00,7,8.14,17.52,13.69,0.24,23.36,23.5,Normal
2026-08-01 21:43:00,68,4.19,77.17,52.81,3.14,68.93,78.47,Moderate
2026-08-01 21:44:00,60,15.75,52.94,84.41,3.75,56.18,68.57,Moderate
2026-08-01 21:45:00,8,6.95,14.64,9.77,0.24,16.99,21.8,Normal
2026-08-01 21:46:00,52,12.39,82.77,51.47,2.91,82.18,95.65,Moderate
2026-08-01 21:47:00,5,4.5,23.32,7.3,0.0,23.94,24.15,Normal
2026-08-01 21:48:00,70,24.21,97.07,136.45,4.89,99.46,122.52,High
2026-08-01 21:49:00,15,7.38,14.12,20.13,0.24,17.93,22.78,Normal
2026-08-01 21:50:00,37,23.35,42.2,49.31,3.4,56.24,65.17,Moderate
2026-08-01 21:51:00,34,18.73,60.81,45.39,2.97,65.77,83.24,Moderate
2026-08-01 21:52:00,5,4.31,17.81,28.27,0.05,21.65,20.24,Normal
2026-08-01 21:53:00,56,23.6,59.49,51.24,2.11,69.53,81.78,Moderate
2026-08-01 21:54:00,36,14.62,60.22,57.14,1.65,63.82,73.05,Moderate
2026-08-01 21:55:00,40,15.56,37.95,89.12,3.34,43.52,50.5,Moderate
2026-08-01 21:56:00,73,6.0,51.16,63.78,1.99,47.13,60.99,Moderate
2026-08-01 21:57:00,78,15.13,96.02,109.02,8.8,90.71,113.31,High
2026-08-01 21:58:00,28,4.64,10.95,23.02,0.19,10.73,15.09,Normal
2026-08-01 21:59:00,20,8.52,16.81,18.44,0.05,17.91,24.7,Normal
2026-08-01 22:00:00,34,4.72,32.88,29.34,0.28,32.61,37.53,Normal
2026-08-01 22:01:00,61,14.02,19.93,57.27,3.34,26.03,35.88,Moderate
2026-08-01 22:02:00,35,7.48,8.85,16.43,0.07,13.21,16.73,Normal
2026-08-01 22:03:00,35,5.68,34.31,19.23,0.53,34.89,42.17,Normal
2026-08-01 22:04:00,8,5.34,26.87,25.44,0.28,30.28,32.27,Normal
2026-08-01 22:05:00,84,23.94,101.46,129.13,10.66,100.0,127.01,High
2026-08-01 22:06:00,23,4.96,24.65,14.01,0.33,23.92,30.14,Normal
2026-08-01 22:07:00,74,19.44,62.85,72.55,1.75,68.73,83.8,Moderate
2026-08-01 22:08:00,25,5.29,27.38,33.56,0.66,27.73,34.1,Normal
2026-08-01 22:09:00,114,16.97,83.96,84.14,4.82,79.9,100.84,High
2026-08-01 22:10:00,5,4.57,20.02,14.03,0.21,21.81,28.04,Normal
2026-08-01 22:11:00,7,4.86,17.52,17.83,0.11,20.67,20.84,Normal
2026-08-01 22:12:00,86,23.7,68.86,149.13,2.07,78.87,92.48,High
2026-08-01 22:13:00,101,39.61,87.41,188.79,10.62,100.0,132.62,High
2026-08-01 22:14:00,24,3.88,29.79,18.65,0.14,26.76,34.47,Normal
2026-08-01 22:15:00,20,5.83,16.5,17.17,0.0,16.32,19.42,Normal
2026-08-01 22:16:00,44,14.09,56.97,73.98,2.68,60.44,73.21,Moderate
2026-08-01 22:17:00,95,31.7,84.52,177.18,7.94,92.15,118.75,High
2026-08-01 22:18:00,20,7.31,19.55,27.43,0.0,20.04,29.68,Normal
2026-08-01 22:19:00,27,4.53,12.87,16.09,0.0,15.86,18.7,Normal
2026-08-01 22:20:00,62,12.8,46.8,57.54,3.52,47.75,53.93,Moderate
2026-08-01 22:21:00,77,7.57,52.07,54.13,1.89,49.83,58.32,Moderate
2026-08-01 22:22:00,44,10.73,49.16,55.51,1.99,50.84,56.42,Moderate
2026-08-01 22:23:00,50,19.31,46.59,66.87,3.05,54.17,63.87,Moderate
2026-08-01 22:24:00,33,7.5,16.36,26.92,0.01,19.73,22.95,Normal
2026-08-01 22:25:00,116,11.68,89.03,88.89,8.22,83.03,96.81,High
2026-08-01 22:26:00,81,23.01,86.99,132.2,9.11,90.37,110.57,High
2026-08-01 22:27:00,26,14.92,52.45,83.77,2.71,54.92,69.8,Moderate
2026-08-01 22:28:00,34,4.71,20.12,11.95,0.62,20.08,26.6,Normal
2026-08-01 22:29:00,26,5.45,27.13,22.32,0.0,27.03,32.29,Normal
2026-08-01 22:30:00,75,0.5,44.46,41.77,1.95,40.83,45.09,Moderate
2026-08-01 22:31:00,17,5.16,26.66,17.81,0.58,26.24,30.64,Normal
2026-08-01 22:32:00,85,26.75,99.03,120.24,6.71,100.0,126.79,High
2026-08-01 22:33:00,31,3.69,17.72,20.03,0.21,15.17,20.51,Normal
2026-08-01 22:34:00,76,11.39,49.83,60.98,2.67,52.12,62.62,Moderate
2026-08-01 22:35:00,97,20.03,79.11,108.46,5.52,81.05,99.18,High
2026-08-01 22:36:00,28,1.68,14.28,22.92,0.18,11.11,14.28,Normal
2026-08-01 22:37:00,24,7.75,25.38,15.58,0.25,23.99,35.28,Normal
2026-08-01 22:38:00,30,0.1,81.33,56.54,1.35,67.02,80.9,Moderate
2026-08-01 22:39:00,70,12.44,61.74,44.34,1.85,59.45,75.21,Moderate
2026-08-01 22:40:00,7,3.72,37.94,17.18,0.2,38.26,42.75,Normal
2026-08-01 22:41:00,69,5.41,58.96,37.24,1.64,50.2,63.83,Moderate
2026-08-01 22:42:00,133,34.45,68.96,208.72,6.38,83.72,104.3,High
2026-08-01 22:43:00,12,4.0,26.99,11.48,0.23,25.18,30.06,Normal
2026-08-01 22:44:00,25,8.47,15.72,10.05,0.7,20.15,22.15,Normal
2026-08-01 22:45:00,22,4.31,18.08,22.81,0.67,17.85,24.77,Normal
2026-08-01 22:46:00,19,3.02,15.74,11.12,0.19,11.81,19.26,Normal
2026-08-01 22:47:00,17,8.03,21.63,24.73,0.15,25.64,26.87,Normal
2026-08-01 22:48:00,8,4.57,30.88,28.99,0.0,29.34,37.29,Normal
2026-08-01 22:49:00,32,6.15,48.03,66.94,2.61,47.16,57.75,Moderate
2026-08-01 22:50:00,30,2.26,13.97,26.84,0.11,14.58,19.19,Normal
2026-08-01 22:51:00,149,21.85,85.96,168.12,6.96,91.23,107.07,High
2026-08-01 22:52:00,19,6.2,15.61,17.62,0.42,15.76,20.91,Normal
2026-08-01 22:53:00,20,8.09,35.88,23.3,0.2,39.41,43.37,Normal
2026-08-01 22:54:00,26,22.36,44.41,57.28,3.59,56.68,63.97,Moderate
2026-08-01 22:55:00,142,24.21,106.85,135.76,4.08,100.0,133.23,High
2026-08-01 22:56:00,30,8.11,12.12,24.93,0.29,19.94,17.93,Normal
2026-08-01 22:57:00,32,2.79,19.07,7.43,0.14,16.97,18.95,Normal
2026-08-01 22:58:00,29,5.71,19.0,13.66,0.32,19.89,28.55,Normal
2026-08-01 22:59:00,22,1.87,25.08,27.12,0.18,22.21,29.05,Normal
2026-08-01 23:00:00,26,4.1,27.37,24.55,0.11,25.44,33.02,Normal
2026-08-01 23:01:00,30,4.08,24.8,18.3,0.03,24.15,29.37,Normal
2026-08-01 23:02:00,22,5.27,21.56,14.3,0.27,27.05,24.82,Normal
2026-08-01 23:03:00,6,5.55,30.47,25.03,0.0,29.22,30.9,Normal
2026-08-01 23:04:00,109,25.44,79.16,177.21,4.15,87.2,105.4,High
2026-08-01 23:05:00,61,10.4,56.17,78.75,1.91,53.9,70.12,Moderate
2026-08-01 23:06:00,30,4.34,21.52,21.79,0.23,15.43,20.54,Normal
2026-08-01 23:07:00,34,7.46,32.18,29.32,0.3,32.19,37.05,Normal
2026-08-01 23:08:00,30,8.3,13.94,31.44,0.42,15.94,22.22,Normal
2026-08-01 23:09:00,5,5.15,34.37,16.27,0.42,33.23,38.35,Normal
2026-08-01 23:10:00,31,12.48,65.05,75.38,1.82,62.18,77.25,Moderate
2026-08-01 23:11:00,147,17.87,91.12,127.98,7.0,87.41,109.23,High
2026-08-01 23:12:00,141,21.35,91.54,137.13,7.41,92.02,112.64,High
2026-08-01 23:13:00,77,30.96,81.56,108.21,6.06,95.65,109.76,High
2026-08-01 23:14:00,72,24.65,71.8,102.87,4.42,78.24,93.52,High
2026-08-01 23:15:00,122,18.87,98.29,161.32,4.91,95.58,118.68,High
2026-08-01 23:16:00,34,9.66,22.42,21.78,0.15,31.01,33.45,Normal
2026-08-01 23:17:00,24,3.32,8.96,16.58,0.2,7.62,11.61,Normal
2026-08-01 23:18:00,13,4.6,10.62,24.27,0.29,9.98,13.26,Normal
2026-08-01 23:19:00,45,9.21,49.24,61.08,0.74,48.94,60.08,Moderate
2026-08-01 23:20:00,33,4.12,33.53,13.65,0.16,31.2,37.27,Normal
2026-08-01 23:21:00,83,2.88,42.03,49.59,2.32,39.83,45.19,Moderate
2026-08-01 23:22:00,60,19.91,61.11,69.5,3.54,69.42,84.73,Moderate
2026-08-01 23:23:00,31,4.59,27.65,17.75,0.22,25.43,33.48,Normal
2026-08-01 23:24:00,22,8.45,3.16,16.68,0.41,10.27,14.52,Normal
2026-08-01 23:25:00,9,2.52,33.55,32.38,0.57,32.91,36.49,Normal
2026-08-01 23:26:00,14,7.89,19.69,6.8,0.44,26.92,28.64,Normal
2026-08-01 23:27:00,116,35.27,63.0,125.42,5.88,79.72,95.83,High
2026-08-01 23:28:00,35,16.7,38.65,48.06,0.91,46.8,54.3,Moderate
2026-08-01 23:29:00,59,13.17,48.67,68.44,2.97,49.45,61.22,Moderate
2026-08-01 23:30:00,9,2.08,25.77,12.66,0.12,21.68,27.43,Normal
2026-08-01 23:31:00,5,1.79,27.66,8.52,0.22,21.63,29.09,Normal
2026-08-01 23:32:00,14,4.21,18.79,18.91,0.13,20.15,25.96,Normal
2026-08-01 23:33:00,34,13.47,42.31,59.86,3.09,48.02,54.59,Moderate
2026-08-01 23:34:00,78,19.45,69.9,60.95,1.76,74.1,90.37,Moderate
2026-08-01 23:35:00,5,5.16,35.44,15.57,0.19,34.95,38.17,Normal
2026-08-01 23:36:00,139,14.95,95.18,149.45,9.88,95.81,105.82,High
2026-08-01 23:37:00,7,5.28,18.6,21.43,0.48,21.89,24.43,Normal
2026-08-01 23:38:00,138,27.66,103.13,213.76,9.25,100.0,127.18,High
2026-08-01 23:39:00,10,7.99,17.41,18.16,0.57,22.42,24.02,Normal
2026-08-01 23:40:00,8,5.88,34.63,23.62,0.0,34.58,40.34,Normal
2026-08-01 23:41:00,42,17.81,54.68,52.51,2.04,55.85,74.85,Moderate
2026-08-01 23:42:00,25,3.18,19.33,20.02,0.61,18.48,24.58,Normal
2026-08-01 23:43:00,21,6.74,29.01,17.48,0.13,31.46,34.47,Normal
2026-08-01 23:44:00,15,1.63,13.63,22.99,0.16,15.2,15.92,Normal
2026-08-01 23:45:00,24,4.91,11.53,16.98,0.39,11.04,18.92,Normal
2026-08-01 23:46:00,34,12.07,64.38,55.94,2.38,64.87,77.14,Moderate
2026-08-01 23:47:00,126,17.13,88.74,179.66,9.92,85.23,106.23,High
2026-08-01 23:48:00,133,15.99,84.33,132.4,3.48,83.93,101.54,High
2026-08-01 23:49:00,9,5.7,8.83,17.66,0.43,10.51,13.75,Normal
2026-08-01 23:50:00,5,5.04,17.69,18.89,0.25,18.24,21.89,Normal
2026-08-01 23:51:00,7,3.46,42.06,14.65,1.12,35.17,46.36,Normal
2026-08-01 23:52:00,25,6.82,14.72,16.73,0.19,19.08,24.76,Normal
2026-08-01 23:53:00,15,5.87,29.78,15.33,0.45,29.98,38.07,Normal
2026-08-01 23:54:00,102,25.48,92.21,153.8,7.34,97.89,115.19,High
2026-08-01 23:55:00,96,21.09,84.65,156.82,7.05,89.44,107.29,High
2026-08-01 23:56:00,69,21.95,35.59,55.87,1.93,46.98,56.86,Moderate
2026-08-01 23:57:00,21,7.77,34.35,20.67,0.27,35.25,43.36,Normal
2026-08-01 23:58:00,5,4.12,24.7,19.51,0.35,22.78,30.03,Normal
2026-08-01 23:59:00,13,3.19,27.68,14.56,0.17,27.76,28.72,Normal
2026-08-02 00:00:00,6,7.51,16.41,14.58,0.25,21.6,21.9,Normal
2026-08-02 00:01:00,31,6.48,28.77,21.23,0.32,27.75,34.2,Normal
2026-08-02 00:02:00,21,3.61,28.12,18.24,0.22,26.8,29.48,Normal
2026-08-02 00:03:00,8,3.09,18.68,9.13,0.0,17.97,21.03,Normal
2026-08-02 00:04:00,120,23.54,89.81,165.19,6.54,94.69,111.78,High
2026-08-02 00:05:00,14,6.08,11.9,12.38,0.53,17.11,17.3,Normal
2026-08-02 00:06:00,127,26.67,73.87,185.97,11.17,87.45,100.62,High
2026-08-02 00:07:00,7,7.2,19.68,12.35,0.41,20.16,22.2,Normal
2026-08-02 00:08:00,54,15.13,36.25,71.6,1.55,41.87,49.45,Moderate
